y
1.0
-8.684814416881487e-05
0.08670433230910421
0.1494331284409861
0.0018629052589362975
0.00027639925356365893
0.06802456935447314
0.015511602373684364
0.09454611053054753
0.000729828947182707
-0.0008445077266664528
0.0012521910694945721
-0.0033840033897579247
-0.013452997366555365
-0.019385414730800646
-0.028814623693635848
